movieId,genres
4663,Comedy|Drama|Romance
4664,Action|Drama
4665,Family|Fantasy|Horror|Mystery|Thriller
4667,Action|Fantasy|Horror|Sci-Fi
4668,Documentary
4669,Crime|Drama|Thriller
4670,Action|Comedy|Sci-Fi|Western
4671,Comedy|Family
4672,Drama|Romance
4673,Horror
4674,Comedy
4675,Comedy|Drama|Romance
4676,Drama
4677,Horror|Mystery|Thriller
4678,Action|Crime|Mystery|Thriller
4679,Drama|History|War
4680,Adventure|Comedy|Family|Music|Romance
4681,Comedy|Drama
4683,Action|Drama|Thriller
4685,Action|Comedy|Horror
4686,Action|Crime|Drama|Thriller
4687,Fantasy|Horror
4689,Comedy|Musical|Romance
4690,Action|Adventure|Romance|Western
4692,Comedy|Drama|Fantasy
4693,Comedy|Fantasy|Horror
4694,Horror
4695,Action|Adventure|Comedy|Crime|Drama|Romance|Sci-Fi|Thriller
4698,Action|Adventure|Sci-Fi
4700,Horror|Romance|Sci-Fi|Thriller
4701,Comedy|Fantasy|Romance
4703,Comedy|Drama|Romance
4704,Drama|Romance
4705,Comedy|Romance
4706,Documentary|Music
4707,Music
4708,Animation|Drama|Thriller
4709,Talk-Show
4710,Documentary
4711,Documentary|Short
4713,Drama|Family|Fantasy
4714,Crime|Drama
4715,Comedy
4716,Comedy
4717,Action|Crime|Drama|Thriller
4720,Music
4721,Drama
4722,Crime|Film-Noir|Thriller
4724,Drama|History
4726,Comedy
4727,Drama|Mystery|War
4729,Drama
4730,Family|Fantasy|Adventure|Sci-Fi
4733,Documentary
4734,Documentary|Music
4735,Drama|Thriller
4736,Biography|Drama|Sport
4738,Action|Comedy|Fantasy|Horror
4739,Comedy|Drama|Romance
4740,Action|Adventure|Comedy|Fantasy|Mystery
4742,Documentary|Biography
4743,Documentary
4744,Documentary|Music
4745,Comedy
4746,Drama
4747,Comedy|Fantasy|Mystery
4751,Animation|Adventure|Family|Fantasy
4752,Crime|Drama|Musical
4753,Reality-TV
4754,Documentary|Comedy
4756,Action|Crime
4757,Action|Drama|History|War
4759,Horror|Romance|Drama
4760,Comedy
4761,Action|Comedy|Sport
4762,Musical|Drama|Action|Romance
4763,Action|Thriller
4764,Drama
4766,Horror
4767,Comedy|Drama|Romance
4768,Action|Comedy|Sport
4770,Drama|Mystery|Thriller
4771,Crime|Drama|Thriller
4773,Documentary|Biography
4774,Comedy|Drama|Romance
4775,Comedy|Drama|Romance
4776,Drama|Mystery
4777,Horror|Sci-Fi|Thriller
4778,Comedy|Drama|Romance
4779,Comedy|Romance
4781,Action|Crime|Thriller
4782,Comedy|Romance
4784,Music|Documentary
4785,Comedy|Drama
4786,Animation|Short|Comedy|Family
4787,Documentary|Music
4790,Comedy|Romance|Drama
4791,Animation|Comedy|Family|Fantasy|Musical
4793,Drama|Romance
4795,Action|Comedy|Crime
4799,Crime|Drama|Thriller
4800,Action|Adventure|Drama
4801,Fantasy|Horror|Mystery|Thriller
4802,Comedy|Drama|Sport
4803,Comedy|Drama|Horror|Mystery|Thriller
4804,Biography|Drama|Musical|Romance
4805,Crime|Drama|Romance|Thriller
4809,Crime|Drama|Thriller
4810,Action|Adventure|Drama|Western
4811,Action|Drama|Musical|Romance
4812,Documentary|Short
4814,Documentary|History
4815,Comedy|Crime|Mystery|Thriller
4816,Comedy|Crime
4817,Adventure|Horror
4818,Action|Comedy|Fantasy|Romance
4820,Comedy|Drama|Romance
4822,Comedy|Family
4823,Action|Adventure|History|War
4826,Drama|Mystery|Thriller
4827,Short|Comedy|Reality-TV|Romance
4828,Drama
4829,Comedy|Horror
4830,Crime|Drama|Mystery|Thriller
4831,Comedy|Horror
4832,Comedy|Family
4833,Action|Adventure|Sci-Fi|War
4834,Drama|Musical|Romance
4835,Comedy
4836,Animation|Action|Adventure|Comedy|Family|Fantasy
4838,Talk-Show
4839,Drama|Romance
4840,Animation|Adventure|Family|Fantasy|Sci-Fi
4841,Action|Crime|Sci-Fi|Thriller
4842,Music
4845,Drama|Fantasy|Musical
4847,Biography|Drama|History|War
4849,Drama
4851,Comedy
4852,Crime|Drama|Thriller
4854,Drama
4856,Horror|Thriller
4857,Documentary|Comedy
4858,Crime|Thriller
4859,Animation|Adventure|Comedy|Sci-Fi
4860,Drama
4862,Comedy|Crime|Drama|Mystery|Thriller
4863,Horror|Mystery|Thriller
4867,Action|Family|Romance|Sport
4868,Crime|Drama|Mystery
4870,Comedy|Drama|Romance
4871,Animation|Comedy|Sci-Fi
4872,Adventure|Drama
4874,Comedy|Drama|Romance
4875,Comedy|Drama
4876,Comedy
4879,Adventure|Drama|Family
4881,Documentary|Biography|Comedy
4883,Action|Drama|Music|Romance|Thriller
4886,Comedy|Drama
4887,Horror|Thriller
4888,Comedy|Drama|Romance
4889,Drama|Romance
4890,Comedy|Drama|Romance
4891,Comedy|Romance
4893,Drama|Family
4895,Action|Drama
4896,Drama|Romance
4897,Adventure|Family
4898,Comedy|Drama
4899,Horror|Thriller
4901,Musical|Romance|Drama
4902,Adventure|Fantasy|Mystery|Thriller
4903,Drama|Musical|Romance
4904,Comedy|Mystery
4905,Drama|Romance
4906,Adventure|Comedy|Family|Fantasy
4909,Drama|Musical|Romance
4911,Comedy|Family|Fantasy
4912,Comedy|Drama|War
4913,Comedy|Mystery
4914,Drama|Horror|Mystery|Thriller
4915,Animation|Action|Adventure|Comedy|Fantasy|Romance
4916,Crime|Drama
4917,Drama|Action|Adventure
4923,Comedy
4925,Action|Comedy|Drama
4926,Drama|Romance
4927,Crime|Film-Noir|Mystery|Romance|Thriller
4931,Action|Crime|Fantasy
4932,Action|Adventure|Romance|Sci-Fi|Thriller
4933,Comedy|Drama|History|War
4934,Drama|Romance
4935,Documentary|Music
4936,Comedy|Drama
4937,Action|Adventure|Comedy|Drama|Fantasy
4938,Adventure|Family
4940,Drama|Family|Musical|Romance
4941,Action|Drama|Musical|Thriller
4943,Action|Adventure|Crime|Drama|Romance|Thriller
4946,Documentary
4948,Comedy
4949,Horror|Mystery|Thriller
4951,Crime|Drama|Thriller
4953,Drama|Fantasy
4955,Comedy|Drama|Romance
4956,Adventure|Comedy|Sci-Fi
4957,Musical|Comedy|Romance|Drama
4960,Documentary
4961,Action|Romance|Thriller
4962,Short
4964,Comedy|Drama|Romance
4965,Drama
4966,Crime|Drama|Romance|Thriller
4967,Drama|Romance
4968,Documentary
4969,Biography|Drama
4970,Drama|Romance
4971,Drama
4972,Action|Mystery|Sci-Fi|Thriller
4973,Comedy
4974,Horror|Thriller
4976,Drama|History|War
4977,Comedy
4980,Action|Comedy|Crime|Drama|Thriller
4981,Horror|Romance
4982,Action
4983,Documentary|Music
4984,Drama|War
4985,Comedy|Romance
4988,Comedy
4989,Comedy|Music
4991,Animation|Family|Romance
4994,Romance
4995,Comedy|Drama|Romance
4996,Action|Crime|Thriller
4998,Drama|Romance
4999,Comedy|Crime|Romance
5000,Comedy|Crime|Family
5001,Drama|Music|Mystery|Romance
5003,Sport
5004,Biography|Drama|History
5005,Comedy|Fantasy|Horror|Romance
5006,Documentary|Music
5007,Short|Reality-TV
5008,Comedy|War
5010,Comedy|Drama
5011,Horror
5015,Drama
5016,Action|Crime|Drama|Romance|Thriller
5017,Comedy|Romance
5018,Animation|Comedy|Drama|Fantasy|Romance
5019,Adventure|Comedy|Romance
5020,Action|Adventure|Comedy
5021,Drama|Adventure|Family|Mystery|Romance
5026,Comedy
5027,Drama|Mystery|Thriller
5028,Drama|Horror|Mystery|Thriller
5029,Biography|Drama|Romance
5031,Drama|Musical
5032,Adventure|Drama|Fantasy|Romance
5033,Comedy|Drama|Romance
5035,Drama|Music
5036,Family|Comedy
5037,Action|Drama|Romance
5038,Action|Comedy
5039,Action|Drama|Thriller
5040,Documentary|Adventure|Sport
5041,Comedy|Crime
5042,Comedy|Drama|Romance
5044,Drama|Fantasy|Romance|Thriller
5045,Comedy|Musical
5046,Documentary|Music
5047,Comedy|Crime|Family
5048,Documentary|Biography
5049,Drama|Mystery|Thriller
5050,Comedy|Romance
5052,Drama|History
5054,Action|Adventure|Thriller
5055,Drama|Romance
5056,Comedy|Family|Fantasy|Sport
5057,Action
5058,Drama
5059,Action|Crime|Sci-Fi|Thriller
5060,Adventure|Crime|Drama|Mystery
5061,Action|Crime|Thriller
5063,Comedy
5064,Music|Talk-Show
5066,Action|Adventure|Comedy|Drama|History|Romance
5069,Drama|Thriller
5071,Comedy|Drama|Romance|Sport
5072,Comedy|Drama|Horror|Thriller
5074,Adventure|War|Western
5075,Drama|Mystery|Western
5076,Animation|Action|Adventure|Comedy|Drama|Family|Fantasy|Sci-Fi
5077,Action|Drama
5078,Animation|Comedy|Short|Drama
5079,Comedy|Musical
5081,Sport
5082,Crime|Drama
5083,Comedy|Family|Fantasy|Musical
5084,Action|Adventure|Sci-Fi
5085,Drama|History|Sport
5086,Comedy|Romance
5087,Comedy|Drama|Sport
5090,Comedy|Crime|Drama
5092,Action|Drama|Fantasy|Romance
5093,Horror|Sci-Fi
5094,Animation|Comedy|Family|Fantasy|Musical
5095,Action|Drama|Thriller
5097,Comedy|Musical
5098,Drama|Musical|Romance
5099,Drama|Musical|Romance
5100,Music
5102,Horror|Sci-Fi
5104,Action|Adventure|Drama|Romance|War
5105,Comedy|Romance
5106,Comedy|Music|Romance
5107,Music
5108,Comedy|Mystery
5109,Horror
5111,Comedy
5112,Drama|Fantasy|Horror|Mystery|Thriller
5113,Thriller
5116,Drama|Romance
5117,Drama|Romance
5118,Crime|Drama|Mystery|Thriller
5119,Action|Crime|Drama
5120,Comedy|Drama|Romance
5121,Action|Comedy|Fantasy
5122,Animation|Action|Sci-Fi
5123,Animation|Horror|Mystery|Sci-Fi
5124,Adventure|Drama|Horror|Sci-Fi
5127,Comedy|Drama
5129,Drama|Music|Romance
5130,Comedy|Family|Romance
5131,Horror|Mystery|Thriller
5133,Drama
5136,Short
5137,Biography|Drama|Romance
5138,Documentary|Biography|Sport
5139,Drama|Comedy
5140,Drama|Thriller
5141,Adventure|Drama|Romance|Sci-Fi|Thriller
5142,Documentary
5145,Documentary|Drama
5146,Drama|Horror|Thriller
5148,Adventure|Drama|Thriller
5149,Animation|Adventure|Family|Musical|Mystery
5151,Animation|Adventure|Comedy|Family|Fantasy|Musical
5153,Action|Adventure|Drama|Horror|Sci-Fi|Thriller
5154,Action|Fantasy|Horror|Mystery
5156,Comedy|Documentary
5157,Action|Horror|Sci-Fi|Thriller
5159,Comedy
5160,Drama|Mystery|Romance|War
5162,Crime|Drama|Romance|Thriller
5163,Drama
5168,Documentary
5169,Comedy|Crime
5170,Comedy|Romance
5171,Action|Crime|Drama
5174,Comedy|Music
5175,Romance|Comedy
5176,Fantasy|Horror|Romance|Thriller
5177,Drama
5179,Comedy|Crime|Mystery|Romance
5180,Drama|Thriller
5181,Comedy|Drama|Romance
5182,Drama|Romance
5183,Documentary
5184,Documentary|Music
5185,Thriller
5186,Comedy|Drama|Romance
5187,Biography|Comedy|Drama|Musical|Romance
5188,Biography|Drama|Romance|Sci-Fi
5190,Biography|Drama
5191,Action|Adventure|Drama|Thriller
5192,Documentary|Music
5193,Comedy|Drama
5194,Comedy|Drama|Romance
5195,Family
5197,Fantasy|Horror
5198,Crime|Drama|Mystery|Romance
5199,Crime|Drama|Thriller
5200,Action|Horror|Sci-Fi|Thriller
5203,Drama|Horror|Sci-Fi|Thriller
5204,Documentary|Short
5205,Drama|Romance
5206,Animation|Comedy|Romance
5207,Sci-Fi
5210,Documentary
5211,Drama|Music|Romance
5212,Crime|Drama|History|Mystery
5214,Horror|Mystery|Thriller
5215,Crime|Drama|Musical
5217,Drama
5219,Drama
5220,Comedy|Crime|Mystery
5221,Crime|Drama|Mystery|Thriller
5223,Biography|Drama
5225,Documentary|History|War
5226,Comedy|Drama
5227,Drama|Romance
5228,Documentary|Sport
5230,Comedy|Romance
5233,Horror|Sci-Fi
5234,Animation|Adventure|Family|Musical
5235,Comedy
5236,Action|Horror|Mystery|Romance|Sci-Fi|Thriller
5237,Comedy|Crime|Drama|Thriller
5238,Animation|Family
5239,Comedy|Crime|Sport
5240,Drama|Romance
5242,Comedy|Drama|Romance
5243,Action|Crime|Thriller
5244,Drama|Romance
5245,Comedy|Drama|Romance|War
5246,Thriller|Drama
5247,Documentary|Music
5248,Adventure|Drama
5249,Drama|Horror|Musical|Mystery|Romance|Thriller
5250,Comedy
5253,Action|Adventure|Sci-Fi
5254,Comedy
5255,Comedy
5256,Comedy|Music|Romance
5257,Talk-Show
5258,Documentary|History|War
5260,Action|Drama
5261,Animation|Family
5262,Drama
5263,Drama
5265,Drama|Romance
5266,Action|Thriller
5267,Drama
5268,Comedy
5269,Documentary
5270,Drama
5271,Action|Sci-Fi|Thriller
5272,Horror|Sci-Fi
5273,Documentary|Music
5274,Drama|Thriller
5275,Comedy|Family
5276,Action|Comedy|Family|Thriller
5277,Comedy|Drama|Romance
5278,Drama|Romance
5281,Drama|Horror|Mystery|Sci-Fi|Thriller
5285,Horror
5286,Documentary|Short
5287,Action|Biography|Crime|Drama
5293,Action|Thriller
5295,Comedy|Drama
5296,Comedy|Musical|Drama
5297,Animation|Comedy
5298,Drama|Fantasy|Horror|Thriller
5299,Animation|Action|Sci-Fi
5300,Crime|Drama|Sport
5304,Drama|Romance
5305,Action|Crime|Drama|Thriller
5308,Biography|Drama|Romance
5312,Animation|Comedy|Family
5313,Crime|Drama|Romance|Thriller
5316,Adventure|Drama|War
5317,Action|Comedy|Crime|Romance
5318,Adventure|Comedy
5320,Comedy|Drama
5321,Thriller
5322,Documentary|Music
5324,Drama|Thriller
5325,Crime|Drama|Fantasy|Mystery|Romance
5326,Fantasy|News|Sci-Fi|Talk-Show
5327,Comedy|Romance
5328,Action|War
5330,Drama|Family|Fantasy
5331,Animation|Action|Drama|Sci-Fi
5333,Adventure|Comedy|Family
5336,Comedy|Drama|Romance
5338,Action|Crime|Drama|Thriller
5340,Drama|Thriller
5341,Biography|Drama|War
5342,Comedy|Fantasy|Romance
5343,Comedy|Fantasy
5344,Drama|Romance
5345,Animation|Adventure|Comedy|Family|Fantasy
5346,Action|Thriller
5347,Drama
5348,Comedy|Romance
5349,Animation|Drama|Sci-Fi
5350,Drama|Romance
5351,Drama|Music|Romance
5352,Comedy|Drama|Romance
5353,Drama|Action|Adventure
5355,Drama|Romance
5357,Documentary|Comedy|Music
5358,Adventure|Family|Fantasy|Sci-Fi
5360,Adventure|Biography|Drama|History
5361,Drama|Romance|Thriller
5362,Crime|Drama|Mystery|Romance
5363,Comedy
5364,Drama
5366,Action|Crime|Thriller
5367,Action|Comedy|Crime|Drama|Thriller
5371,Crime|Drama|Thriller
5372,Documentary|History
5374,Family|Fantasy|Adventure
5375,Biography|Drama|History|War
5376,Drama|Romance
5378,Comedy|Romance
5379,Drama|Romance
5380,Comedy|Crime
5382,Music
5383,Action|Adventure|Drama
5384,Action|Crime|Drama|Thriller
5386,Drama|Thriller
5387,Comedy|Drama
5389,Documentary|Music
5390,Action|Adventure|Horror|Thriller
5391,Drama|History|Romance
5393,Music
5394,Drama|History|War
5396,Documentary
5398,Drama|Comedy
5399,Comedy|Drama
5401,Comedy|Sport
5402,Drama|Romance
5403,Drama|Thriller
5405,Drama|Music
5409,Documentary
5410,Documentary
5411,Drama|Musical
5413,Action|Comedy|Crime|Drama
5415,Comedy|Crime|Romance
5416,Drama|War
5417,Crime|Horror|Thriller
5419,Documentary|Family
5420,Action|Family|Fantasy
5422,Drama|Crime
5423,Action|Crime|Drama|Sport
5424,Action|Drama|Romance|Thriller
5425,Crime|Drama|Thriller
5426,Action|Crime|Sci-Fi
5427,Crime|Drama
5429,Biography|Drama|Romance
5430,Crime|Drama|Thriller
5431,Drama
5433,Comedy|Drama
5434,Adventure|Sci-Fi|Thriller
5435,Comedy|Drama
5436,Drama
5437,Romance
5438,Drama|Romance
5439,Musical|Drama|Romance
5441,Drama|History
5443,Comedy
5444,Comedy|Drama|Romance
5446,Documentary
5447,Comedy|Drama|Romance
5448,Documentary|Action|Comedy
5449,Action|Crime|Drama|Thriller
5451,Documentary
5454,Action|Crime|Drama|Thriller
5455,Comedy|Drama|Romance
5459,Drama
5460,Drama|Romance
5462,Adventure|Biography|Drama|History|War
5464,Biography|Drama
5465,Comedy|Western
5466,Music
5467,Drama|Romance|Thriller
5468,Comedy|Crime|Drama
5469,Drama|Romance
5470,Biography|Drama|Family|History
5471,Comedy|Sci-Fi
5472,Adventure|Comedy|Sci-Fi
5473,Action|Adventure|Romance|War|Western
5474,Crime|Drama|Thriller
5475,Crime|Drama|Mystery
5476,Drama|Romance
5477,Comedy|Crime
5478,Drama
5480,Action|Drama|Romance
5482,Animation|Action|Drama|Sci-Fi
5483,Action|Crime|Drama|Romance|Thriller
5484,Comedy|Drama|Musical|Romance
5485,Music
5486,Action|Drama|History
5487,Comedy|Drama
5488,Comedy
5489,Comedy|Crime
5491,Crime|Drama|Mystery|Thriller
5492,Action|Sci-Fi|Thriller
5493,Drama|Mystery|Romance
5496,Action|Drama|Sci-Fi|Thriller
5497,Documentary|History|War
5498,Family|Comedy|Crime
5499,Comedy|Romance
5502,Documentary|Music
5503,Horror
5505,Crime|Drama|Mystery|Romance
5506,Comedy|Drama|Romance|Thriller
5508,Documentary|Comedy
5511,Action|Comedy|Crime
5515,Comedy
5516,Documentary|Comedy
5518,Comedy|Crime
5520,Action|Animation|Sci-Fi
5521,Drama|Romance|Sport
5522,Drama|Thriller
5525,Biography|Drama|History|Romance
5526,Mystery|Crime|Drama
5528,Animation|Comedy|Drama
5529,Documentary|Music
5531,Action|Crime|Thriller
5532,Fantasy|Western
5535,Music
5536,Documentary|Music
5537,Action|Drama|Fantasy|Sci-Fi|Thriller
5538,Comedy
5542,Comedy|Romance|Sci-Fi
5543,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller
5544,Comedy|Crime
5545,Action|Adventure|Comedy|Thriller
5546,Crime|Drama|Film-Noir|Mystery|Thriller
5547,Comedy|Sci-Fi
5548,Action
5550,Drama|Music|Romance
5551,Drama|Romance|War
5554,Drama|War
5557,Crime|Drama|Thriller
5560,Comedy
5561,Crime|Drama
5562,Adventure|Comedy|Drama|Fantasy
5563,Documentary|History|Music
5564,Crime|Drama|Romance|Thriller
5566,Crime|Drama|Sport
5568,Comedy|Horror|Sci-Fi
5569,Crime|Mystery|Thriller
5570,Documentary|Music
5571,Drama|Sport
5573,Music
5574,Drama|War
5576,Comedy|Drama
5577,Drama|History
5578,Comedy|Drama
5580,Drama
5581,Drama|Mystery|Thriller
5582,Action|Adventure|Fantasy|Sci-Fi
5583,Action|Adventure|Thriller
5584,Comedy|Horror
5585,Comedy
5586,Drama
5587,Comedy|Crime
5589,Action|Adventure|Sci-Fi
5590,Animation|Family
5591,Biography|Drama|Music|Romance
5593,Family|Fantasy|Western
5594,Horror|Mystery|Thriller
5599,Documentary|Music
5600,Comedy|Drama|Romance
5601,Drama|Thriller
5602,Drama|Thriller
5604,Comedy|Crime|Mystery|Romance
5607,Animation|Drama|Family|Musical|Romance
5608,Comedy
5609,Animation
5611,Action
5612,Comedy
5613,Drama|Thriller|Mystery
5614,Comedy
5615,Drama|Romance
5616,Action|Drama|Romance|War
5617,Comedy|Drama
5618,Adventure|Comedy|Mystery|Sci-Fi
5620,Comedy|Crime|Drama|Mystery|Thriller
5621,Comedy|Crime
5624,Comedy|Drama
5625,Drama|Romance
5627,Drama|Romance
5628,Comedy|Romance|Sci-Fi
5629,Comedy|Drama
5630,Animation|Comedy|Family|Musical
5631,Biography|Drama|History|War|Western
5633,Biography|Drama
5637,Action|Adventure|Drama
5638,Drama|Romance
5639,Adventure|Drama|History|Romance|War
5641,Horror|Thriller
5642,Talk-Show
5643,Talk-Show
5644,Comedy|Drama|Romance
5645,Comedy|Fantasy|Horror
5646,Biography|Drama|History|Sport
5647,Comedy|Crime|Drama|Romance
5650,Documentary|Music
5651,Comedy|Drama|Romance
5652,Drama|War
5654,Action|Adventure|Drama|Western
5655,Biography|Drama|Music
5656,Adventure|Comedy|Sci-Fi
5657,Documentary|Action|Adventure|Sport
5658,Drama|Thriller
5659,Drama|Romance
5660,Horror
5663,Animation|Adventure|Comedy|Family
5664,Animation|Fantasy|Adventure
5665,Comedy|Romance
5667,Comedy|Family|Fantasy
5668,Drama|Romance
5670,Documentary|Music
5671,Comedy|Drama
5672,Adventure|Comedy|Family|Fantasy
5677,Comedy
5679,Crime|Drama|Romance
5680,Animation|Action|Comedy|Drama
5681,Comedy
5682,Drama
5683,Action|Drama|War
5686,Action|Drama|Romance|Thriller
5687,Documentary|Biography
5689,Action|Adventure|Crime|Thriller
5692,Comedy|Mystery|Sci-Fi
5693,Adventure|Drama|Family|Sci-Fi
5694,Comedy|Drama
5695,Comedy|Crime|Drama
5697,Comedy
5698,Drama
5699,Drama
5702,Drama|Sport
5703,Horror
5704,Adventure|Biography|Drama|History|War
5706,Action|Adventure|Comedy|Crime|Music|Sci-Fi|Thriller
5707,Drama
5708,Action|Adventure|Crime|Thriller
5709,Crime|Drama|Thriller
5710,Drama|Mystery|Romance
5711,Crime|Drama
5713,Sport
5716,Drama|Thriller
5717,Music
5718,Drama|Romance
5719,Drama|Romance
5720,Documentary
5722,Crime|Thriller
5723,Animation|Short|Action|Comedy|Fantasy
5725,Adventure|Sci-Fi
5726,Action|Comedy|Drama|Romance
5727,Action|Adventure|Sci-Fi
5728,Action|Adventure|Sci-Fi|Thriller
5729,Drama
5730,Action|Adventure|Crime|Sci-Fi|Thriller
5731,Comedy|Drama|Romance
5734,Action|Comedy|Crime|Drama|Thriller
5735,Horror|Mystery
5737,Romance|Comedy
5739,Music
5740,Animation|Crime|Sci-Fi|Thriller
5741,Drama
5742,Comedy|Romance
5744,Horror|Thriller|Sci-Fi
5746,Animation|Adventure|Comedy|Family|Music
5747,Documentary|History|Sport
5749,Drama|Romance
5750,Action|Crime|Mystery|Thriller
5751,Animation|Comedy|Musical
5753,Biography|Drama|History
5756,Comedy|Drama
5757,Comedy|Crime|Drama|Thriller
5758,Comedy|Drama|Romance
5759,Documentary|History
5762,Adventure|Comedy|Drama|Music
5764,Animation|Action|Adventure|Comedy|Fantasy|Sci-Fi
5766,Drama|Thriller
5767,Documentary|Biography|History|War
5768,Documentary|Sport
5770,Music
5771,Horror|Romance|Thriller
5772,Action
5773,Adventure|Comedy|Fantasy|Romance
5775,Drama
5776,Action|Horror|Thriller
5777,Drama
5778,Crime|Drama
5780,Drama|Romance
5781,Horror|Sci-Fi|Thriller
5783,Action|Crime|Drama|Thriller|War
5784,Action|Musical|Romance|Thriller
5785,Music
5786,Drama|Family|Fantasy
5787,Comedy
5788,Drama
5789,Drama
5790,Thriller
5791,Horror
5792,Horror
5793,Action|Fantasy|Thriller
5794,Comedy|Crime|Romance
5795,Action|Crime|Drama|Family|Musical|Romance
5797,Drama
5799,Action|Comedy
5800,Crime|Drama
5801,Animation|Adventure|Comedy|Family|Fantasy
5802,Reality-TV
5804,Action|Drama|Thriller
5806,Horror|Thriller
5807,Comedy|Drama|Romance
5809,Drama|History|Sport
5810,Sport
5811,Drama|Romance
5812,Drama|Music|Romance|Western
5813,Music
5814,Drama|Thriller
5815,Crime|Drama|Thriller
5817,Documentary
5819,Music
5820,Action|Adventure|Biography|Drama|History|Romance|War|Western
5821,Documentary|Short
5822,Animation|Adventure|Family|Fantasy
5825,Action|Crime|Drama|Thriller
5826,Drama|Thriller
5827,Documentary|Biography|Mystery
5829,Comedy
5830,Documentary
5831,Crime|Drama
5832,Action
5833,Action|Crime|Drama|Romance|Western
5835,Horror|Mystery|Thriller
5836,Comedy|Romance
5838,Horror|Thriller
5840,Comedy
5841,Biography|Drama|History|War
5842,Drama|Sport
5844,Drama|Romance
5845,Biography|Crime|Drama|Thriller
5846,Horror|Mystery|Thriller
5847,Adventure|Drama|History
5849,Music
5852,Action|Adventure|Horror|Thriller
5854,Crime|Drama|Mystery|Thriller
5856,Drama|Mystery|Romance
5857,Biography|Drama
5858,Comedy|Fantasy|Horror|Romance
5859,Thriller|Drama
5860,Drama
5861,Action|Adventure|Thriller
5862,Mystery|Thriller
5864,Documentary|Music
5866,Drama
5868,Music
5870,Comedy|Fantasy|Horror
5873,Crime|Drama|Action
5874,Crime|Thriller
5875,Comedy|Drama|Romance
5877,Drama
5878,Drama|Mystery|Thriller
5881,Adventure|Drama|Musical|Sport
5882,Adventure|Drama|Romance
5883,Documentary
5887,Animation|Sci-Fi
5889,Drama
5890,Comedy|Fantasy|Horror
5891,Biography|Drama|Western
5892,Sport
5893,Horror|Mystery|Thriller
5894,Action|Adventure|Drama|Thriller
5895,Drama|Romance
5896,Adventure|Comedy|Family|Romance
5897,Horror
5898,Comedy|Sci-Fi
5899,Action|Crime|Drama|Romance|Thriller
5900,Biography|Drama|Romance
5901,Documentary
5902,Comedy|Crime|Thriller
5903,Action|Comedy|Crime
5904,Drama|History|Thriller|War
5905,Adventure|Comedy|Drama|Family|Fantasy
5906,Comedy|Romance|Thriller
5907,Action|Horror|Sci-Fi
5909,Documentary|Short
5910,Documentary|Biography
5911,Documentary
5912,Drama
5913,Drama|Western
5914,Drama|Sci-Fi
5915,Comedy|Horror
5918,Crime|Mystery|Thriller
5919,Action|Adventure|Sci-Fi
5920,Crime|Drama|Mystery|Romance|Thriller
5923,Talk-Show
5924,Comedy|Crime
5925,Horror|Sci-Fi
5926,Drama
5927,Music
5928,Comedy|Mystery|Thriller
5929,Documentary|Music
5930,Crime|Drama
5931,Action|Drama
5933,Drama|Musical
5934,Horror
5937,Comedy|Fantasy
5938,Adventure|Drama
5939,Action|Adventure|Fantasy|Thriller
5941,Drama|Romance
5942,Documentary|Music
5943,Comedy|Drama|Romance|Western
5946,Drama|Music
5947,Drama|Music|Musical
5948,Drama
5950,Biography|Drama|Romance
5951,Drama|Romance|War
5952,Comedy|Crime|Music|Thriller
5953,Documentary
5954,Crime|Drama|Mystery|Thriller
5955,Drama|Thriller
5957,Action|Drama|Thriller
5958,Comedy
5959,Drama|Fantasy
5961,Horror|Thriller
5963,Adventure|Comedy|Drama
5964,Action|Crime|Drama|Thriller
5965,Sci-Fi|Thriller
5967,Adventure|Comedy|Family|Music|Romance
5970,Crime|Drama|Mystery|Thriller
5971,Action|Crime|Drama|Thriller
5972,Drama|Mystery|Thriller
5975,Adventure|Comedy
5977,Biography|Drama|Music
5978,Documentary
5979,Drama|Thriller
5980,Short|Fantasy|Horror
5983,Biography|Drama|History|Romance
5984,Comedy|Fantasy|Horror
5985,Comedy|Horror
5986,Comedy|Drama|Romance
5987,Documentary|Comedy|Drama
5988,Documentary
5989,Crime|Drama|Mystery|Thriller
5991,Crime|Thriller
5993,Action|Drama|Romance
5994,Animation|Short|Family
5995,Documentary|History|War
5996,Comedy
5997,Action|Western
5998,Fantasy|Horror
6000,Drama|Romance
6001,Animation|Comedy|Family|Musical
6002,Biography|Drama
6003,Comedy|Crime|Drama|Thriller
6004,Action|Comedy|Crime|Mystery
6005,Crime|Drama|Romance|Thriller
6006,Action|Crime|Drama
6008,Comedy|Musical|Romance
6009,Action|Horror|Sci-Fi
6010,Action
6013,Comedy|Fantasy|Horror|Thriller
6014,Horror|Thriller
6015,Animation|Adventure|Comedy|Drama|Fantasy|Romance
6016,Comedy|Drama|Romance
6017,Documentary|Biography|History
6018,Drama|Thriller
6020,Comedy|Drama
6021,Comedy|Fantasy
6024,Action|Adventure|Comedy|Fantasy|Horror|Mystery|Thriller
6025,Documentary|Biography|History
6027,Animation|Adventure|Comedy|Family|Fantasy
6028,Action|Drama|History
6029,Comedy|Romance
6030,Drama
6031,Documentary|Music
6032,Drama|Music|Musical
6033,Documentary|Music
6035,Action|Comedy|Drama|Romance
6036,Musical
6037,Action|Mystery|Thriller
6038,Horror
6039,Action|Comedy
